name=000000_00, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.31999999999999995
name=000075_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000172_19, ax=-0.010000000000000037, cx=0.05999999999999989, cz=-0.17999999999999983
name=000075_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000173_00, ax=-4.163336342344337e-17, cx=0.09999999999999987, cz=-0.2799999999999999
name=000075_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000173_01, ax=-0.010000000000000037, cx=0.05999999999999989, cz=-0.19999999999999984
name=000075_06, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.21999999999999986
name=000075_07, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.21999999999999986
name=000173_02, ax=-4.163336342344337e-17, cx=0.05999999999999989, cz=-0.17999999999999983
name=000075_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.19999999999999984
name=000173_03, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.19999999999999984
name=000075_09, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000173_04, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.17999999999999983
name=000075_10, ax=0.01999999999999995, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000173_05, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.19999999999999984
name=000075_11, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.21999999999999986
name=000173_06, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.19999999999999984
name=000173_07, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.21999999999999986
name=000075_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000173_08, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.21999999999999986
name=000075_13, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000173_09, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.23999999999999988
name=000075_14, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000173_10, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.23999999999999988
name=000075_15, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.23999999999999988
name=000173_11, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.21999999999999986
name=000173_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000075_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000173_13, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.23999999999999988
name=000075_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.19999999999999984
name=000173_14, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.2799999999999999
name=000075_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000173_15, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.29999999999999993
name=000075_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000173_16, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.29999999999999993
name=000076_00, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.21999999999999986
name=000173_17, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.36
name=000076_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000173_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.38
name=000173_19, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.38
name=000076_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000174_00, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.4
name=000076_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000174_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000076_04, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.23999999999999988
name=000174_02, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000076_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000174_03, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000076_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.19999999999999984
name=000174_04, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000076_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000174_05, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000076_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000174_06, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.4
name=000076_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000174_07, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000076_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2599999999999999
name=000174_08, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000174_09, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000076_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000174_10, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000076_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000174_11, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000174_12, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000076_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.19999999999999984
name=000174_13, ax=-0.010000000000000037, cx=-0.02000000000000006, cz=-0.4
name=000076_14, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000174_14, ax=-0.010000000000000037, cx=-0.06000000000000004, cz=-0.4
name=000174_15, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000076_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.19999999999999984
name=000174_16, ax=0.009999999999999953, cx=-0.02000000000000006, cz=-0.4
name=000076_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000174_17, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000076_17, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000174_18, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000174_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000076_18, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.19999999999999984
name=000175_00, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000076_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.19999999999999984
name=000175_01, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000077_00, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.4
name=000175_02, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000077_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.4
name=000175_03, ax=-0.010000000000000037, cx=-0.02000000000000006, cz=-0.4
name=000077_02, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.4
name=000175_04, ax=-0.010000000000000037, cx=-0.06000000000000004, cz=-0.4
name=000077_03, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.4
name=000175_05, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000077_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.4
name=000175_06, ax=0.009999999999999953, cx=-0.02000000000000006, cz=-0.4
name=000077_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.4
name=000175_07, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000175_08, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000077_06, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.4
name=000175_09, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000077_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=0.0800000000000004
name=000175_10, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000077_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.0800000000000004
name=000175_11, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000077_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.0800000000000004
name=000175_12, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.4
name=000077_10, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.060000000000000386
name=000175_13, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.4
name=000077_11, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.060000000000000386
name=000175_14, ax=-0.010000000000000037, cx=-0.02000000000000006, cz=-0.4
name=000077_12, ax=0.01999999999999995, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000175_15, ax=-0.010000000000000037, cx=-0.02000000000000006, cz=-0.4
name=000175_16, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000077_13, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000175_17, ax=-4.163336342344337e-17, cx=-0.12000000000000001, cz=-0.4
name=000077_14, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000175_18, ax=-4.163336342344337e-17, cx=0.11999999999999988, cz=-0.4
name=000175_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000077_15, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=0.04000000000000037
name=000176_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000077_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000176_01, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000077_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000176_02, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000077_18, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000176_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000077_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=0.02000000000000035
name=000176_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000078_00, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.060000000000000386
name=000176_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000078_01, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.060000000000000386
name=000176_06, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000176_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000078_02, ax=0.01999999999999995, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000176_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000078_03, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000176_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000078_04, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000176_10, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000078_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=0.04000000000000037
name=000176_11, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000078_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000176_12, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000078_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000176_13, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.36
name=000078_08, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000176_14, ax=0.009999999999999953, cx=-0.02000000000000006, cz=-0.19999999999999984
name=000078_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=0.02000000000000035
name=000176_15, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.11999999999999977
name=000078_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.060000000000000386
name=000176_16, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.11999999999999977
name=000078_11, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=0.060000000000000386
name=000176_17, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000078_12, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000176_18, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.07999999999999974
name=000078_13, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.019999999999999685
name=000176_19, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.09999999999999976
name=000078_14, ax=0.01999999999999995, cx=0.009999999999999926, cz=-0.09999999999999976
name=000177_00, ax=0.009999999999999953, cx=-0.010000000000000064, cz=-0.21999999999999986
name=000078_15, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.09999999999999976
name=000177_01, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000177_02, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000078_16, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.019999999999999685
name=000177_03, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000078_17, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.11999999999999977
name=000078_18, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000177_04, ax=0.009999999999999953, cx=-0.010000000000000064, cz=-0.23999999999999988
name=000078_19, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.019999999999999685
name=000177_05, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.21999999999999986
name=000079_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.060000000000000386
name=000177_06, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.23999999999999988
name=000079_01, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=0.060000000000000386
name=000079_02, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000177_07, ax=-0.02000000000000003, cx=-5.551115123125783e-17, cz=-0.19999999999999984
name=000079_03, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.019999999999999685
name=000177_08, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.23999999999999988
name=000079_04, ax=0.01999999999999995, cx=0.009999999999999926, cz=-0.09999999999999976
name=000177_09, ax=0.009999999999999953, cx=-0.010000000000000064, cz=-0.21999999999999986
name=000079_05, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.09999999999999976
name=000177_10, ax=0.01999999999999995, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000079_06, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.019999999999999685
name=000079_07, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.11999999999999977
name=000177_11, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000079_08, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000177_12, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.23999999999999988
name=000079_09, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.019999999999999685
name=000177_13, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000079_10, ax=0.01999999999999995, cx=-5.551115123125783e-17, cz=0.02000000000000035
name=000177_14, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000079_11, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000177_15, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000079_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000079_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000177_16, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.29999999999999993
name=000079_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000177_17, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000079_15, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000177_18, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.29999999999999993
name=000079_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=0.02000000000000035
name=000177_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000079_17, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000178_00, ax=0.01999999999999995, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000079_18, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.02000000000000035
name=000178_01, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000079_19, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.19999999999999984
name=000080_00, ax=0.01999999999999995, cx=-5.551115123125783e-17, cz=0.02000000000000035
name=000178_02, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.23999999999999988
name=000178_03, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000080_01, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000080_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000178_04, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000080_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000178_05, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000080_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000178_06, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.29999999999999993
name=000080_05, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000178_07, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000080_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=0.02000000000000035
name=000178_08, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.29999999999999993
name=000080_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=0.04000000000000037
name=000178_09, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000080_08, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=0.02000000000000035
name=000080_09, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.19999999999999984
name=000178_10, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000080_10, ax=-0.010000000000000037, cx=0.009999999999999926, cz=0.02000000000000035
name=000178_11, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.33999999999999997
name=000080_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000178_12, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000080_12, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.23999999999999988
name=000178_13, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000080_13, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000178_14, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000178_15, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000080_14, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.07999999999999974
name=000178_16, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000080_15, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.17999999999999983
name=000178_17, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000080_16, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2599999999999999
name=000178_18, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2599999999999999
name=000080_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000178_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.23999999999999988
name=000080_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000179_00, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.29999999999999993
name=000080_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000179_01, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.2799999999999999
name=000179_02, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.36
name=000081_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000179_03, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000081_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000179_04, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000179_05, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000081_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000179_06, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.33999999999999997
name=000081_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000179_07, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000081_04, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.29999999999999993
name=000179_08, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000081_05, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.29999999999999993
name=000179_09, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000179_10, ax=-0.010000000000000037, cx=-0.02000000000000006, cz=-0.4
name=000081_06, ax=0.029999999999999943, cx=0.009999999999999926, cz=-0.23999999999999988
name=000179_11, ax=-0.010000000000000037, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000081_07, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.29999999999999993
name=000179_12, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.33999999999999997
name=000081_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000179_13, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000081_09, ax=-0.02000000000000003, cx=0.019999999999999907, cz=-0.2799999999999999
name=000179_14, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000081_10, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.29999999999999993
name=000179_15, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000081_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000081_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000179_16, ax=0.009999999999999953, cx=-0.02000000000000006, cz=-0.29999999999999993
name=000081_13, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.33999999999999997
name=000179_17, ax=0.009999999999999953, cx=-0.02000000000000006, cz=-0.29999999999999993
name=000081_14, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.33999999999999997
name=000179_18, ax=-0.02000000000000003, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000081_15, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.36
name=000179_19, ax=-0.02000000000000003, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000081_16, ax=-0.010000000000000037, cx=0.029999999999999916, cz=-0.4
name=000180_00, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000081_17, ax=-0.010000000000000037, cx=0.029999999999999916, cz=-0.2799999999999999
name=000180_01, ax=-4.163336342344337e-17, cx=0.05999999999999989, cz=-0.4
name=000081_18, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.2799999999999999
name=000180_02, ax=-4.163336342344337e-17, cx=0.0799999999999999, cz=-0.4
name=000081_19, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000180_03, ax=-4.163336342344337e-17, cx=0.0699999999999999, cz=-0.4
name=000082_00, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.019999999999999685
name=000180_04, ax=0.009999999999999953, cx=0.10999999999999988, cz=-0.4
name=000082_01, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.019999999999999685
name=000180_05, ax=0.009999999999999953, cx=0.11999999999999988, cz=-0.4
name=000082_02, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.0399999999999997
name=000180_06, ax=0.009999999999999953, cx=0.10999999999999988, cz=-0.4
name=000082_03, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.0399999999999997
name=000180_07, ax=0.009999999999999953, cx=0.0799999999999999, cz=-0.4
name=000082_04, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.0399999999999997
name=000180_08, ax=-4.163336342344337e-17, cx=0.0699999999999999, cz=-0.4
name=000082_05, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.0399999999999997
name=000180_09, ax=-4.163336342344337e-17, cx=0.0699999999999999, cz=-0.4
name=000082_06, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.019999999999999685
name=000180_10, ax=-0.010000000000000037, cx=0.049999999999999906, cz=-0.4
name=000082_07, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.019999999999999685
name=000180_11, ax=-0.010000000000000037, cx=0.0799999999999999, cz=-0.4
name=000082_08, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.019999999999999685
name=000180_12, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.4
name=000082_09, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.019999999999999685
name=000180_13, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.4
name=000082_10, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.019999999999999685
name=000180_14, ax=0.009999999999999953, cx=0.049999999999999906, cz=-0.4
name=000082_11, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.019999999999999685
